scope,seed,category,sample_id,path,label,generator,b2_probability,a1_probability,b2_prediction,a1_prediction
defactify_full,44,both_wrong,defactify-0023155614e4373c41cdda8e,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/40816,0,real,0.9189769625663756,0.6294683814048767,1,1
defactify_full,44,b2_wrong_a1_correct,defactify-000528627c2e9e065e4aec24,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/31450,0,real,0.6312377452850342,0.3819592297077179,1,0
defactify_full,44,b2_wrong_a1_correct,defactify-002adf374e8ed3ed999c9df1,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/3978,0,real,0.5565707683563232,0.3160871863365173,1,0
defactify_full,44,b2_wrong_a1_correct,defactify-00b1316c298c5bfaba3761af,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/23362,0,real,0.9647201299667358,0.3836382627487182,1,0
defactify_full,44,b2_wrong_a1_correct,defactify-00ba0afb263983eef5b74998,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/14251,1,DALL-E 3,0.3696696758270263,0.7921893000602722,0,1
defactify_full,44,b2_wrong_a1_correct,defactify-0107d2e0535f0cbe02379ddb,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/13840,0,real,0.6985244750976562,0.2408990263938903,1,0
defactify_full,44,b2_correct_a1_wrong,defactify-00421de17f131150bda019f4,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/35206,1,Stable Diffusion 2.1,0.9772332310676576,0.2965451776981354,1,0
defactify_full,44,b2_correct_a1_wrong,defactify-0070cc921d30f2ead71b8538,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/9794,1,Midjourney 6,0.9320087432861328,0.4971970915794372,1,0
defactify_full,44,b2_correct_a1_wrong,defactify-0072903aee727ff20f1533e4,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/43175,1,Stable Diffusion 2.1,0.7487197518348694,0.321313202381134,1,0
defactify_full,44,b2_correct_a1_wrong,defactify-0079c9faa53b4b4072c2f882,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/14921,1,Stable Diffusion XL,0.7732901573181152,0.4067013263702392,1,0
defactify_full,44,b2_correct_a1_wrong,defactify-0096edbda4a9d4d3a812b408,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/43566,0,real,0.2736921608448028,0.8678778409957886,0,1
defactify_full,44,both_correct,defactify-000150a13b5b95db88251fdb,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/8791,1,Stable Diffusion 2.1,0.9978411197662354,0.724895715713501,1,1
defactify_full,44,both_correct,defactify-00038c81b72885b4153857e3,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/7395,1,Stable Diffusion 2.1,0.9921274185180664,0.8147894740104675,1,1
defactify_full,44,both_correct,defactify-000622c8fca8367b01d6b69a,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/1885,1,DALL-E 3,0.9997705817222596,0.9998773336410522,1,1
defactify_full,44,both_correct,defactify-00063746c4ca6854f7bc0bab,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/12601,1,DALL-E 3,0.9997410178184508,0.9970332384109496,1,1
defactify_full,44,both_correct,defactify-0006765a94e5f313139aefbd,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/14613,1,DALL-E 3,0.9980167150497437,0.9873825907707214,1,1
defactify_balanced,42,both_wrong,defactify-0017903d236513c421ab6529,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/11189,1,Stable Diffusion XL,0.1929625868797302,0.0322377122938632,0,0
defactify_balanced,42,both_wrong,defactify-001d5bc0449a24edb5ee0f53,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/1400,0,real,0.9646706581115724,0.8032436370849609,1,1
defactify_balanced,42,both_wrong,defactify-0023155614e4373c41cdda8e,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/40816,0,real,0.8872875571250916,0.6262072920799255,1,1
defactify_balanced,42,both_wrong,defactify-0033a720c753cce2786903dc,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/5065,0,real,0.9547773599624634,0.9129075407981871,1,1
defactify_balanced,42,both_wrong,defactify-003e7b5f1d42a157aa57a8bd,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/709,0,real,0.8248279094696045,0.7062333822250366,1,1
defactify_balanced,42,b2_wrong_a1_correct,defactify-000528627c2e9e065e4aec24,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/31450,0,real,0.6547420620918274,0.446209192276001,1,0
defactify_balanced,42,b2_wrong_a1_correct,defactify-002adf374e8ed3ed999c9df1,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/3978,0,real,0.6803964376449585,0.3332485556602478,1,0
defactify_balanced,42,b2_wrong_a1_correct,defactify-00b1316c298c5bfaba3761af,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/23362,0,real,0.9659972190856934,0.362639844417572,1,0
defactify_balanced,42,b2_wrong_a1_correct,defactify-0107d2e0535f0cbe02379ddb,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/13840,0,real,0.5977367162704468,0.2738922536373138,1,0
defactify_balanced,42,b2_wrong_a1_correct,defactify-01cbdd12bd8a51603f9ef9e8,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/35365,0,real,0.975564181804657,0.0742308124899864,1,0
defactify_balanced,42,b2_correct_a1_wrong,defactify-0065ac707829e0aec787e3a0,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/9965,0,real,0.1499658674001693,0.544197678565979,0,1
defactify_balanced,42,b2_correct_a1_wrong,defactify-0079c9faa53b4b4072c2f882,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/14921,1,Stable Diffusion XL,0.795499324798584,0.3919414281845093,1,0
defactify_balanced,42,b2_correct_a1_wrong,defactify-0096edbda4a9d4d3a812b408,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/43566,0,real,0.470257431268692,0.8648896813392639,0,1
defactify_balanced,42,b2_correct_a1_wrong,defactify-01305d29f4a839107cc9303f,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/24265,0,real,0.1064673215150833,0.7091403603553772,0,1
defactify_balanced,42,b2_correct_a1_wrong,defactify-01383a3cd4c40dfdf00dc501,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/16554,1,Stable Diffusion XL,0.5306141972541809,0.0770650282502174,1,0
defactify_balanced,42,both_correct,defactify-000622c8fca8367b01d6b69a,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/1885,1,DALL-E 3,0.9992050528526306,0.999830722808838,1,1
defactify_balanced,42,both_correct,defactify-001927d4b2e92e3b9db0a013,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/20721,1,Stable Diffusion 2.1,0.943510890007019,0.7064143419265747,1,1
defactify_balanced,42,both_correct,defactify-0024dc0247198a9269c0f074,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/8563,1,DALL-E 3,0.999864935874939,0.9998692274093628,1,1
defactify_balanced,42,both_correct,defactify-0026fd1b2c2f5a675628a686,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/27667,1,Stable Diffusion 3,0.9998125433921814,0.9982572197914124,1,1
defactify_balanced,42,both_correct,defactify-00283a649c424aa3c3a39d82,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/30257,1,Stable Diffusion 3,0.99902081489563,0.9987659454345704,1,1
defactify_balanced,43,both_wrong,defactify-000528627c2e9e065e4aec24,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/31450,0,real,0.6453119516372681,0.5169168710708618,1,1
defactify_balanced,43,both_wrong,defactify-0017903d236513c421ab6529,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/11189,1,Stable Diffusion XL,0.2329263091087341,0.0469365864992141,0,0
defactify_balanced,43,both_wrong,defactify-001d5bc0449a24edb5ee0f53,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/1400,0,real,0.9519217014312744,0.8775155544281006,1,1
defactify_balanced,43,both_wrong,defactify-0023155614e4373c41cdda8e,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/40816,0,real,0.914994180202484,0.715141236782074,1,1
defactify_balanced,43,both_wrong,defactify-0033a720c753cce2786903dc,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/5065,0,real,0.944004476070404,0.944765329360962,1,1
defactify_balanced,43,b2_wrong_a1_correct,defactify-002adf374e8ed3ed999c9df1,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/3978,0,real,0.7439008951187134,0.4707465767860412,1,0
defactify_balanced,43,b2_wrong_a1_correct,defactify-0107d2e0535f0cbe02379ddb,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/13840,0,real,0.624391496181488,0.3517607152462005,1,0
defactify_balanced,43,b2_wrong_a1_correct,defactify-01c95e4cd47e42b078d434a2,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/28861,0,real,0.5383079051971436,0.4642322361469269,1,0
defactify_balanced,43,b2_wrong_a1_correct,defactify-01cbdd12bd8a51603f9ef9e8,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/35365,0,real,0.9481918811798096,0.1169899478554725,1,0
defactify_balanced,43,b2_wrong_a1_correct,defactify-0228c3e2107c3ee5c3573cb4,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/25325,0,real,0.5249651670455933,0.4812968671321869,1,0
defactify_balanced,43,b2_correct_a1_wrong,defactify-0065ac707829e0aec787e3a0,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/9965,0,real,0.1837511956691742,0.5911573767662048,0,1
defactify_balanced,43,b2_correct_a1_wrong,defactify-01305d29f4a839107cc9303f,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/24265,0,real,0.2033088207244873,0.7781124114990234,0,1
defactify_balanced,43,b2_correct_a1_wrong,defactify-01383a3cd4c40dfdf00dc501,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/16554,1,Stable Diffusion XL,0.5316342711448669,0.0931144058704376,1,0
defactify_balanced,43,b2_correct_a1_wrong,defactify-019c360e60334a3d5424ca84,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/35605,1,DALL-E 3,0.5329239368438721,0.4716887474060058,1,0
defactify_balanced,43,b2_correct_a1_wrong,defactify-01e3b1a8424b082504e6f711,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/22616,0,real,0.4678175151348114,0.5966483354568481,0,1
defactify_balanced,43,both_correct,defactify-000622c8fca8367b01d6b69a,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/1885,1,DALL-E 3,0.9985431432724,0.999766767024994,1,1
defactify_balanced,43,both_correct,defactify-001927d4b2e92e3b9db0a013,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/20721,1,Stable Diffusion 2.1,0.8994743824005127,0.7796154618263245,1,1
defactify_balanced,43,both_correct,defactify-0024dc0247198a9269c0f074,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/8563,1,DALL-E 3,0.999729573726654,0.9998594522476196,1,1
defactify_balanced,43,both_correct,defactify-0026fd1b2c2f5a675628a686,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/27667,1,Stable Diffusion 3,0.9996200799942015,0.9987579584121704,1,1
defactify_balanced,43,both_correct,defactify-00283a649c424aa3c3a39d82,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/30257,1,Stable Diffusion 3,0.9980778694152832,0.9989873766899108,1,1
defactify_balanced,44,both_wrong,defactify-0017903d236513c421ab6529,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/11189,1,Stable Diffusion XL,0.0892334282398223,0.0302387401461601,0,0
defactify_balanced,44,both_wrong,defactify-001d5bc0449a24edb5ee0f53,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/1400,0,real,0.983005940914154,0.8288918733596802,1,1
defactify_balanced,44,both_wrong,defactify-0023155614e4373c41cdda8e,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/40816,0,real,0.9189769625663756,0.6294683814048767,1,1
defactify_balanced,44,both_wrong,defactify-0033a720c753cce2786903dc,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/5065,0,real,0.9692521691322328,0.920266568660736,1,1
defactify_balanced,44,both_wrong,defactify-003e7b5f1d42a157aa57a8bd,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/709,0,real,0.86281818151474,0.7038888335227966,1,1
defactify_balanced,44,b2_wrong_a1_correct,defactify-000528627c2e9e065e4aec24,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/31450,0,real,0.6312377452850342,0.3819592297077179,1,0
defactify_balanced,44,b2_wrong_a1_correct,defactify-002adf374e8ed3ed999c9df1,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/3978,0,real,0.5565707683563232,0.3160871863365173,1,0
defactify_balanced,44,b2_wrong_a1_correct,defactify-00b1316c298c5bfaba3761af,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/23362,0,real,0.9647201299667358,0.3836382627487182,1,0
defactify_balanced,44,b2_wrong_a1_correct,defactify-0107d2e0535f0cbe02379ddb,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/13840,0,real,0.6985244750976562,0.2408990263938903,1,0
defactify_balanced,44,b2_wrong_a1_correct,defactify-01cbdd12bd8a51603f9ef9e8,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/35365,0,real,0.995081901550293,0.0841421410441398,1,0
defactify_balanced,44,b2_correct_a1_wrong,defactify-0079c9faa53b4b4072c2f882,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/14921,1,Stable Diffusion XL,0.7732901573181152,0.4067013263702392,1,0
defactify_balanced,44,b2_correct_a1_wrong,defactify-0096edbda4a9d4d3a812b408,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/43566,0,real,0.2736921608448028,0.8678778409957886,0,1
defactify_balanced,44,b2_correct_a1_wrong,defactify-01305d29f4a839107cc9303f,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/24265,0,real,0.0486044064164161,0.7092284560203552,0,1
defactify_balanced,44,b2_correct_a1_wrong,defactify-01a66c7e124aedabcf5be2b1,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/42981,0,real,0.4410161077976227,0.5440284013748169,0,1
defactify_balanced,44,b2_correct_a1_wrong,defactify-021121e688712aa3a36daf2a,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/15319,0,real,0.1916953921318054,0.5774938464164734,0,1
defactify_balanced,44,both_correct,defactify-000622c8fca8367b01d6b69a,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/1885,1,DALL-E 3,0.9997705817222596,0.9998773336410522,1,1
defactify_balanced,44,both_correct,defactify-001927d4b2e92e3b9db0a013,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/20721,1,Stable Diffusion 2.1,0.9612401127815248,0.6866785287857056,1,1
defactify_balanced,44,both_correct,defactify-0024dc0247198a9269c0f074,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/8563,1,DALL-E 3,0.9999921321868896,0.9999158382415771,1,1
defactify_balanced,44,both_correct,defactify-0026fd1b2c2f5a675628a686,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/27667,1,Stable Diffusion 3,0.9999674558639526,0.9988670349121094,1,1
defactify_balanced,44,both_correct,defactify-00283a649c424aa3c3a39d82,hf://Rajarshi-Roy-research/Defactify_Image_Dataset@787334f7857fa54f29027a7f09c30e895ad486ef/test/30257,1,Stable Diffusion 3,0.9996733665466307,0.9991976618766784,1,1
